_id,Valor,Timestamp de Inicio,Timestamp apos Leitura,timestamp_recebimento
687594eee9a683cadf6b41b3,0,2025-07-14 20:38:17.734940,2025-07-14 20:38:17.747396,2025-07-14 20:38:22.090
687594eee9a683cadf6b41b7,0,2025-07-14 20:38:17.819428,2025-07-14 20:38:17.837293,2025-07-14 20:38:22.185
687594eee9a683cadf6b41bb,0,2025-07-14 20:38:17.930385,2025-07-14 20:38:17.947365,2025-07-14 20:38:22.285
687594eee9a683cadf6b41bf,0,2025-07-14 20:38:18.030074,2025-07-14 20:38:18.047385,2025-07-14 20:38:22.383
687594eee9a683cadf6b41c3,0,2025-07-14 20:38:18.119972,2025-07-14 20:38:18.137389,2025-07-14 20:38:22.480
687594eee9a683cadf6b41c7,0,2025-07-14 20:38:18.219417,2025-07-14 20:38:18.237316,2025-07-14 20:38:22.606
687594eee9a683cadf6b41cb,0,2025-07-14 20:38:18.319608,2025-07-14 20:38:18.327354,2025-07-14 20:38:22.655
687594eee9a683cadf6b41cf,0,2025-07-14 20:38:18.419668,2025-07-14 20:38:18.437506,2025-07-14 20:38:22.779
687594eee9a683cadf6b41d3,0,2025-07-14 20:38:18.519615,2025-07-14 20:38:18.537330,2025-07-14 20:38:22.878
687594eee9a683cadf6b41d7,0,2025-07-14 20:38:18.619699,2025-07-14 20:38:18.637327,2025-07-14 20:38:22.976
687594efe9a683cadf6b41db,0,2025-07-14 20:38:18.729589,2025-07-14 20:38:18.747366,2025-07-14 20:38:23.087
687594efe9a683cadf6b41df,0,2025-07-14 20:38:18.842891,2025-07-14 20:38:18.857386,2025-07-14 20:38:23.207
687594efe9a683cadf6b41e3,0,2025-07-14 20:38:18.930537,2025-07-14 20:38:18.947412,2025-07-14 20:38:23.302
687594efe9a683cadf6b41e7,0,2025-07-14 20:38:19.031316,2025-07-14 20:38:19.047393,2025-07-14 20:38:23.398
687594efe9a683cadf6b41eb,0,2025-07-14 20:38:19.139033,2025-07-14 20:38:19.157423,2025-07-14 20:38:23.538
687594efe9a683cadf6b41ee,0,2025-07-14 20:38:19.239587,2025-07-14 20:38:19.257481,2025-07-14 20:38:23.587
687594efe9a683cadf6b41f1,0,2025-07-14 20:38:19.319641,2025-07-14 20:38:19.327365,2025-07-14 20:38:23.680
687594efe9a683cadf6b41f5,0,2025-07-14 20:38:19.429802,2025-07-14 20:38:19.447410,2025-07-14 20:38:23.785
687594efe9a683cadf6b41f9,0,2025-07-14 20:38:19.529583,2025-07-14 20:38:19.547548,2025-07-14 20:38:23.885
687594f0e9a683cadf6b41fd,0,2025-07-14 20:38:19.640287,2025-07-14 20:38:19.647947,2025-07-14 20:38:24.000
687594f0e9a683cadf6b4201,0,2025-07-14 20:38:19.730637,2025-07-14 20:38:19.747560,2025-07-14 20:38:24.095
687594f0e9a683cadf6b4205,0,2025-07-14 20:38:19.839384,2025-07-14 20:38:19.847436,2025-07-14 20:38:24.197
687594f0e9a683cadf6b4209,0,2025-07-14 20:38:19.930652,2025-07-14 20:38:19.947482,2025-07-14 20:38:24.296
687594f0e9a683cadf6b420d,0,2025-07-14 20:38:20.019010,2025-07-14 20:38:20.037891,2025-07-14 20:38:24.392
687594f0e9a683cadf6b4211,0,2025-07-14 20:38:20.139593,2025-07-14 20:38:20.147485,2025-07-14 20:38:24.508
687594f0e9a683cadf6b4215,0,2025-07-14 20:38:20.239462,2025-07-14 20:38:20.257399,2025-07-14 20:38:24.602
687594f0e9a683cadf6b4219,0,2025-07-14 20:38:20.339343,2025-07-14 20:38:20.357476,2025-07-14 20:38:24.728
687594f0e9a683cadf6b421d,0,2025-07-14 20:38:20.439233,2025-07-14 20:38:20.457438,2025-07-14 20:38:24.777
687594f0e9a683cadf6b4221,0,2025-07-14 20:38:20.539011,2025-07-14 20:38:20.557576,2025-07-14 20:38:24.912
687594f0e9a683cadf6b4225,0,2025-07-14 20:38:20.631299,2025-07-14 20:38:20.647381,2025-07-14 20:38:24.967
687594f1e9a683cadf6b4229,0,2025-07-14 20:38:20.739335,2025-07-14 20:38:20.757413,2025-07-14 20:38:25.107
687594f1e9a683cadf6b422d,0,2025-07-14 20:38:20.830644,2025-07-14 20:38:20.847301,2025-07-14 20:38:25.203
687594f1e9a683cadf6b4231,0,2025-07-14 20:38:20.939626,2025-07-14 20:38:20.947408,2025-07-14 20:38:25.305
687594f1e9a683cadf6b4235,0,2025-07-14 20:38:21.039503,2025-07-14 20:38:21.057404,2025-07-14 20:38:25.400
687594f1e9a683cadf6b4239,0,2025-07-14 20:38:21.139458,2025-07-14 20:38:21.157455,2025-07-14 20:38:25.494
687594f1e9a683cadf6b423d,0,2025-07-14 20:38:21.240008,2025-07-14 20:38:21.257560,2025-07-14 20:38:25.605
687594f1e9a683cadf6b4241,0,2025-07-14 20:38:21.341539,2025-07-14 20:38:21.358293,2025-07-14 20:38:25.761
687594f1e9a683cadf6b4245,0,2025-07-14 20:38:21.439535,2025-07-14 20:38:21.457700,2025-07-14 20:38:25.810
687594f1e9a683cadf6b4249,0,2025-07-14 20:38:21.529273,2025-07-14 20:38:21.547361,2025-07-14 20:38:25.903
687594f1e9a683cadf6b424d,0,2025-07-14 20:38:21.629392,2025-07-14 20:38:21.647348,2025-07-14 20:38:25.999
687594f2e9a683cadf6b4251,0,2025-07-14 20:38:21.742168,2025-07-14 20:38:21.757383,2025-07-14 20:38:26.103
687594f2e9a683cadf6b4255,0,2025-07-14 20:38:21.840241,2025-07-14 20:38:21.857413,2025-07-14 20:38:26.199
687594f2e9a683cadf6b4259,0,2025-07-14 20:38:21.929437,2025-07-14 20:38:21.937328,2025-07-14 20:38:26.296
687594f2e9a683cadf6b425d,0,2025-07-14 20:38:22.039395,2025-07-14 20:38:22.057997,2025-07-14 20:38:26.398
687594f2e9a683cadf6b4261,0,2025-07-14 20:38:22.139632,2025-07-14 20:38:22.157464,2025-07-14 20:38:26.494
687594f2e9a683cadf6b4265,0,2025-07-14 20:38:22.229397,2025-07-14 20:38:22.247313,2025-07-14 20:38:26.588
687594f2e9a683cadf6b4269,0,2025-07-14 20:38:22.329100,2025-07-14 20:38:22.347369,2025-07-14 20:38:26.684
687594f2e9a683cadf6b426d,0,2025-07-14 20:38:22.439976,2025-07-14 20:38:22.447466,2025-07-14 20:38:26.794
687594f2e9a683cadf6b4271,0,2025-07-14 20:38:22.541997,2025-07-14 20:38:22.557590,2025-07-14 20:38:26.897
687594f2e9a683cadf6b4275,0,2025-07-14 20:38:22.629430,2025-07-14 20:38:22.647889,2025-07-14 20:38:26.994
687594f3e9a683cadf6b4279,0,2025-07-14 20:38:22.742980,2025-07-14 20:38:22.757971,2025-07-14 20:38:27.100
687594f3e9a683cadf6b427d,0,2025-07-14 20:38:22.839433,2025-07-14 20:38:22.857724,2025-07-14 20:38:27.193
687594f3e9a683cadf6b4281,0,2025-07-14 20:38:22.929461,2025-07-14 20:38:22.947358,2025-07-14 20:38:27.296
687594f3e9a683cadf6b4285,0,2025-07-14 20:38:23.029422,2025-07-14 20:38:23.037430,2025-07-14 20:38:27.391
687594f3e9a683cadf6b4289,0,2025-07-14 20:38:23.140423,2025-07-14 20:38:23.157449,2025-07-14 20:38:27.494
687594f3e9a683cadf6b428d,0,2025-07-14 20:38:23.240283,2025-07-14 20:38:23.257486,2025-07-14 20:38:27.600
687594f3e9a683cadf6b4291,0,2025-07-14 20:38:23.340815,2025-07-14 20:38:23.357577,2025-07-14 20:38:27.698
687594f3e9a683cadf6b4295,0,2025-07-14 20:38:23.454361,2025-07-14 20:38:23.467647,2025-07-14 20:38:27.821
687594f3e9a683cadf6b4299,0,2025-07-14 20:38:23.540213,2025-07-14 20:38:23.547430,2025-07-14 20:38:27.867
687594f4e9a683cadf6b429d,0,2025-07-14 20:38:23.641737,2025-07-14 20:38:23.657319,2025-07-14 20:38:28.006
687594f4e9a683cadf6b42a1,0,2025-07-14 20:38:23.740420,2025-07-14 20:38:23.747480,2025-07-14 20:38:28.347
687594f4e9a683cadf6b42a5,0,2025-07-14 20:38:23.841270,2025-07-14 20:38:23.857556,2025-07-14 20:38:28.347
687594f4e9a683cadf6b42ad,0,2025-07-14 20:38:24.040372,2025-07-14 20:38:24.057460,2025-07-14 20:38:28.395
687594f4e9a683cadf6b42a9,0,2025-07-14 20:38:23.940577,2025-07-14 20:38:23.947787,2025-07-14 20:38:28.348
687594f4e9a683cadf6b42b1,0,2025-07-14 20:38:24.140156,2025-07-14 20:38:24.157550,2025-07-14 20:38:28.494
687594f4e9a683cadf6b42b5,0,2025-07-14 20:38:24.240378,2025-07-14 20:38:24.258454,2025-07-14 20:38:28.597
687594f4e9a683cadf6b42b9,0,2025-07-14 20:38:24.350014,2025-07-14 20:38:24.367562,2025-07-14 20:38:28.714
687594f4e9a683cadf6b42be,0,2025-07-14 20:38:24.456552,2025-07-14 20:38:24.468463,2025-07-14 20:38:28.876
687594f4e9a683cadf6b42c2,0.351853609085083,2025-07-14 20:38:24.549603,2025-07-14 20:38:24.567307,2025-07-14 20:38:28.930
687594f4e9a683cadf6b42c6,0.3015888035297394,2025-07-14 20:38:24.649752,2025-07-14 20:38:24.657346,2025-07-14 20:38:28.975
687594f5e9a683cadf6b42ca,1.859797477722168,2025-07-14 20:38:24.749538,2025-07-14 20:38:24.767368,2025-07-14 20:38:29.113
687594f5e9a683cadf6b42ce,2.739431619644165,2025-07-14 20:38:24.852772,2025-07-14 20:38:24.867522,2025-07-14 20:38:29.215
687594f5e9a683cadf6b42d2,3.769860029220581,2025-07-14 20:38:24.950067,2025-07-14 20:38:24.967374,2025-07-14 20:38:29.316
687594f5e9a683cadf6b42d6,5.026479721069336,2025-07-14 20:38:25.049883,2025-07-14 20:38:25.067617,2025-07-14 20:38:29.410
687594f5e9a683cadf6b42da,5.73018741607666,2025-07-14 20:38:25.155378,2025-07-14 20:38:25.167479,2025-07-14 20:38:29.512
687594f5e9a683cadf6b42de,7.087336540222168,2025-07-14 20:38:25.249199,2025-07-14 20:38:25.257434,2025-07-14 20:38:29.607
687594f5e9a683cadf6b42e2,7.740778923034668,2025-07-14 20:38:25.349289,2025-07-14 20:38:25.367526,2025-07-14 20:38:29.715
687594f5e9a683cadf6b42e6,8.746074676513672,2025-07-14 20:38:25.439216,2025-07-14 20:38:25.457581,2025-07-14 20:38:29.811
687594f5e9a683cadf6b42ea,9.776503562927246,2025-07-14 20:38:25.553912,2025-07-14 20:38:25.570376,2025-07-14 20:38:29.913
687594f6e9a683cadf6b42ee,10.706401824951172,2025-07-14 20:38:25.649317,2025-07-14 20:38:25.667384,2025-07-14 20:38:30.007
687594f6e9a683cadf6b42f2,11.535771369934082,2025-07-14 20:38:25.739433,2025-07-14 20:38:25.757608,2025-07-14 20:38:30.102
687594f6e9a683cadf6b42f6,12.314875602722168,2025-07-14 20:38:25.850988,2025-07-14 20:38:25.857307,2025-07-14 20:38:30.212
687594f6e9a683cadf6b42fa,13.646893501281738,2025-07-14 20:38:25.949477,2025-07-14 20:38:25.967365,2025-07-14 20:38:30.307
687594f6e9a683cadf6b42fe,14.601923942565918,2025-07-14 20:38:26.049533,2025-07-14 20:38:26.067458,2025-07-14 20:38:30.403
687594f6e9a683cadf6b4302,15.154836654663086,2025-07-14 20:38:26.149926,2025-07-14 20:38:26.157318,2025-07-14 20:38:30.506
687594f6e9a683cadf6b4306,16.260662078857422,2025-07-14 20:38:26.251908,2025-07-14 20:38:26.267331,2025-07-14 20:38:30.608
687594f6e9a683cadf6b430a,17.140296936035156,2025-07-14 20:38:26.349834,2025-07-14 20:38:26.359070,2025-07-14 20:38:30.707
687594f6e9a683cadf6b430e,18.095327377319336,2025-07-14 20:38:26.452786,2025-07-14 20:38:26.467630,2025-07-14 20:38:30.806
687594f6e9a683cadf6b4312,19.025226593017578,2025-07-14 20:38:26.549737,2025-07-14 20:38:26.567421,2025-07-14 20:38:30.905
687594f7e9a683cadf6b4316,19.929994583129883,2025-07-14 20:38:26.653678,2025-07-14 20:38:26.667614,2025-07-14 20:38:31.008
687594f7e9a683cadf6b431a,20.859891891479492,2025-07-14 20:38:26.749719,2025-07-14 20:38:26.767343,2025-07-14 20:38:31.112
687594f7e9a683cadf6b431e,21.664127349853516,2025-07-14 20:38:26.850250,2025-07-14 20:38:26.867676,2025-07-14 20:38:31.208
687594f7e9a683cadf6b4322,22.92074966430664,2025-07-14 20:38:26.950535,2025-07-14 20:38:26.957868,2025-07-14 20:38:31.306
687594f7e9a683cadf6b4326,23.473661422729492,2025-07-14 20:38:27.050510,2025-07-14 20:38:27.067390,2025-07-14 20:38:31.411
687594f7e9a683cadf6b432a,24.705150604248047,2025-07-14 20:38:27.150374,2025-07-14 20:38:27.167483,2025-07-14 20:38:31.504
687594f7e9a683cadf6b432e,25.383724212646484,2025-07-14 20:38:27.249517,2025-07-14 20:38:27.257338,2025-07-14 20:38:31.606
687594f7e9a683cadf6b4332,26.41415023803711,2025-07-14 20:38:27.349560,2025-07-14 20:38:27.367906,2025-07-14 20:38:31.703
687594f7e9a683cadf6b4336,27.39431381225586,2025-07-14 20:38:27.449485,2025-07-14 20:38:27.467490,2025-07-14 20:38:31.806
687594f7e9a683cadf6b433a,27.947229385375977,2025-07-14 20:38:27.549378,2025-07-14 20:38:27.557309,2025-07-14 20:38:31.911
687594f8e9a683cadf6b433e,28.575536727905273,2025-07-14 20:38:27.649313,2025-07-14 20:38:27.667523,2025-07-14 20:38:32.007
687594f8e9a683cadf6b4342,29.78189468383789,2025-07-14 20:38:27.749767,2025-07-14 20:38:27.757376,2025-07-14 20:38:32.106
687594f8e9a683cadf6b4346,30.560998916625977,2025-07-14 20:38:27.850408,2025-07-14 20:38:27.867757,2025-07-14 20:38:32.204
687594f8e9a683cadf6b434a,31.666824340820312,2025-07-14 20:38:27.949387,2025-07-14 20:38:27.957343,2025-07-14 20:38:32.306
687594f8e9a683cadf6b434e,32.2197380065918,2025-07-14 20:38:28.049702,2025-07-14 20:38:28.067404,2025-07-14 20:38:32.404
687594f8e9a683cadf6b4352,33.02397155761719,2025-07-14 20:38:28.150594,2025-07-14 20:38:28.167497,2025-07-14 20:38:32.500
687594f8e9a683cadf6b4356,34.07953643798828,2025-07-14 20:38:28.250597,2025-07-14 20:38:28.257693,2025-07-14 20:38:32.603
687594f8e9a683cadf6b435a,35.26075744628906,2025-07-14 20:38:28.351829,2025-07-14 20:38:28.357496,2025-07-14 20:38:32.712
687594f8e9a683cadf6b435e,36.090126037597656,2025-07-14 20:38:28.453956,2025-07-14 20:38:28.467382,2025-07-14 20:38:32.803
687594f8e9a683cadf6b4362,36.89436340332031,2025-07-14 20:38:28.549803,2025-07-14 20:38:28.567448,2025-07-14 20:38:32.904
687594f9e9a683cadf6b4366,37.87452697753906,2025-07-14 20:38:28.650151,2025-07-14 20:38:28.657409,2025-07-14 20:38:33.002
687594f9e9a683cadf6b436a,38.42744064331055,2025-07-14 20:38:28.750107,2025-07-14 20:38:28.767389,2025-07-14 20:38:33.106
687594f9e9a683cadf6b436e,39.608665466308594,2025-07-14 20:38:28.850112,2025-07-14 20:38:28.857352,2025-07-14 20:38:33.201
687594f9e9a683cadf6b4372,40.010780334472656,2025-07-14 20:38:28.953109,2025-07-14 20:38:28.967364,2025-07-14 20:38:33.308
687594f9e9a683cadf6b4376,41.39305877685547,2025-07-14 20:38:29.050405,2025-07-14 20:38:29.067497,2025-07-14 20:38:33.405
687594f9e9a683cadf6b437a,42.12190246582031,2025-07-14 20:38:29.150686,2025-07-14 20:38:29.157850,2025-07-14 20:38:33.507
687594f9e9a683cadf6b437e,42.699947357177734,2025-07-14 20:38:29.249964,2025-07-14 20:38:29.269586,2025-07-14 20:38:33.602
687594f9e9a683cadf6b4382,43.856040954589844,2025-07-14 20:38:29.349774,2025-07-14 20:38:29.367532,2025-07-14 20:38:33.708
687594f9e9a683cadf6b4386,44.283287048339844,2025-07-14 20:38:29.450640,2025-07-14 20:38:29.457336,2025-07-14 20:38:33.817
687594f9e9a683cadf6b438a,45.06239318847656,2025-07-14 20:38:29.552204,2025-07-14 20:38:29.559774,2025-07-14 20:38:33.917
687594fae9a683cadf6b438e,44.78593826293945,2025-07-14 20:38:29.639959,2025-07-14 20:38:29.657440,2025-07-14 20:38:34.010
687594fae9a683cadf6b4392,45.38911819458008,2025-07-14 20:38:29.750366,2025-07-14 20:38:29.757333,2025-07-14 20:38:34.107
687594fae9a683cadf6b4396,45.33885192871094,2025-07-14 20:38:29.849802,2025-07-14 20:38:29.867455,2025-07-14 20:38:34.204
687594fae9a683cadf6b439a,44.836204528808594,2025-07-14 20:38:29.949791,2025-07-14 20:38:29.957349,2025-07-14 20:38:34.298
687594fae9a683cadf6b439e,46.293880462646484,2025-07-14 20:38:30.050215,2025-07-14 20:38:30.067426,2025-07-14 20:38:34.427
687594fae9a683cadf6b43a2,46.243614196777344,2025-07-14 20:38:30.150238,2025-07-14 20:38:30.167743,2025-07-14 20:38:34.569
687594fae9a683cadf6b43a6,44.88646697998047,2025-07-14 20:38:30.259418,2025-07-14 20:38:30.277351,2025-07-14 20:38:34.623
687594fae9a683cadf6b43aa,45.66556930541992,2025-07-14 20:38:30.350032,2025-07-14 20:38:30.367394,2025-07-14 20:38:34.713
687594fae9a683cadf6b43ae,46.218482971191406,2025-07-14 20:38:30.449860,2025-07-14 20:38:30.467552,2025-07-14 20:38:34.804
687594fae9a683cadf6b43b2,44.584877014160156,2025-07-14 20:38:30.560238,2025-07-14 20:38:30.577304,2025-07-14 20:38:34.927
687594fbe9a683cadf6b43b6,46.017425537109375,2025-07-14 20:38:30.649570,2025-07-14 20:38:30.667766,2025-07-14 20:38:35.027
687594fbe9a683cadf6b43ba,45.816368103027344,2025-07-14 20:38:30.749371,2025-07-14 20:38:30.757348,2025-07-14 20:38:35.080
687594fbe9a683cadf6b43be,45.590171813964844,2025-07-14 20:38:30.839686,2025-07-14 20:38:30.857489,2025-07-14 20:38:35.183
687594fbe9a683cadf6b43c6,46.09282302856445,2025-07-14 20:38:31.050314,2025-07-14 20:38:31.067394,2025-07-14 20:38:35.599
687594fbe9a683cadf6b43c2,46.16822052001953,2025-07-14 20:38:30.959335,2025-07-14 20:38:30.977329,2025-07-14 20:38:35.599
687594fbe9a683cadf6b43ca,44.836204528808594,2025-07-14 20:38:31.159431,2025-07-14 20:38:31.177319,2025-07-14 20:38:35.599
687594fbe9a683cadf6b43ce,45.740966796875,2025-07-14 20:38:31.249331,2025-07-14 20:38:31.257482,2025-07-14 20:38:35.600
687594fbe9a683cadf6b43d2,45.06239318847656,2025-07-14 20:38:31.339781,2025-07-14 20:38:31.357517,2025-07-14 20:38:35.698
687594fbe9a683cadf6b43d6,44.86133575439453,2025-07-14 20:38:31.450358,2025-07-14 20:38:31.467442,2025-07-14 20:38:35.804
687594fbe9a683cadf6b43da,46.11795425415039,2025-07-14 20:38:31.560067,2025-07-14 20:38:31.577293,2025-07-14 20:38:35.919
687594fce9a683cadf6b43de,45.891761779785156,2025-07-14 20:38:31.649414,2025-07-14 20:38:31.667493,2025-07-14 20:38:36.007
687594fce9a683cadf6b43e2,45.263450622558594,2025-07-14 20:38:31.760056,2025-07-14 20:38:31.777398,2025-07-14 20:38:36.114
687594fce9a683cadf6b43e6,45.590171813964844,2025-07-14 20:38:31.849227,2025-07-14 20:38:31.867406,2025-07-14 20:38:36.213
687594fce9a683cadf6b43ea,46.218482971191406,2025-07-14 20:38:31.959548,2025-07-14 20:38:31.982583,2025-07-14 20:38:36.313
687594fce9a683cadf6b43ee,46.469810485839844,2025-07-14 20:38:32.049328,2025-07-14 20:38:32.067340,2025-07-14 20:38:36.406
687594fce9a683cadf6b43f2,45.61530685424805,2025-07-14 20:38:32.149530,2025-07-14 20:38:32.167382,2025-07-14 20:38:36.506
687594fce9a683cadf6b43f6,45.69070053100586,2025-07-14 20:38:32.259981,2025-07-14 20:38:32.277355,2025-07-14 20:38:36.619
687594fce9a683cadf6b43fa,46.31901550292969,2025-07-14 20:38:32.349394,2025-07-14 20:38:32.367393,2025-07-14 20:38:36.716
687594fce9a683cadf6b43fe,45.1126594543457,2025-07-14 20:38:32.449602,2025-07-14 20:38:32.467447,2025-07-14 20:38:36.824
