_id,Valor,Timestamp,timestamp_recebimento
685ef645974cf6ed5d64e4ba,0,2025-06-27 16:51:25.175998,2025-06-27 16:51:33.452
685ef645974cf6ed5d64e4bb,0,2025-06-27 16:51:25.677140,2025-06-27 16:51:33.968
685ef646974cf6ed5d64e4bc,0,2025-06-27 16:51:26.176110,2025-06-27 16:51:34.378
685ef646974cf6ed5d64e4bd,0,2025-06-27 16:51:26.676852,2025-06-27 16:51:34.891
685ef647974cf6ed5d64e4be,0,2025-06-27 16:51:27.175991,2025-06-27 16:51:35.403
685ef647974cf6ed5d64e4bf,0,2025-06-27 16:51:27.677178,2025-06-27 16:51:35.847
685ef648974cf6ed5d64e4c0,0,2025-06-27 16:51:28.185982,2025-06-27 16:51:36.425
685ef648974cf6ed5d64e4c1,0,2025-06-27 16:51:28.688179,2025-06-27 16:51:36.856
685ef649974cf6ed5d64e4c2,0,2025-06-27 16:51:29.186249,2025-06-27 16:51:37.354
685ef649974cf6ed5d64e4c3,0,2025-06-27 16:51:29.687257,2025-06-27 16:51:37.963
685ef64a974cf6ed5d64e4c4,0,2025-06-27 16:51:30.185890,2025-06-27 16:51:38.474
685ef64a974cf6ed5d64e4c5,0,2025-06-27 16:51:30.697556,2025-06-27 16:51:38.887
685ef64b974cf6ed5d64e4c6,0,2025-06-27 16:51:31.196011,2025-06-27 16:51:39.371
685ef64b974cf6ed5d64e4c7,0,2025-06-27 16:51:31.697648,2025-06-27 16:51:39.878
685ef64c974cf6ed5d64e4c8,0,2025-06-27 16:51:32.206041,2025-06-27 16:51:40.420
685ef64c974cf6ed5d64e4c9,0,2025-06-27 16:51:32.707172,2025-06-27 16:51:40.934
685ef64d974cf6ed5d64e4ca,0,2025-06-27 16:51:33.205994,2025-06-27 16:51:41.443
685ef64d974cf6ed5d64e4cb,0,2025-06-27 16:51:33.707159,2025-06-27 16:51:41.957
685ef64e974cf6ed5d64e4cc,0,2025-06-27 16:51:34.206310,2025-06-27 16:51:42.468
685ef64e974cf6ed5d64e4cd,0,2025-06-27 16:51:34.706612,2025-06-27 16:51:42.983
685ef64f974cf6ed5d64e4ce,0,2025-06-27 16:51:35.205907,2025-06-27 16:51:43.492
685ef64f974cf6ed5d64e4cf,0,2025-06-27 16:51:35.717145,2025-06-27 16:51:43.905
685ef650974cf6ed5d64e4d0,0,2025-06-27 16:51:36.216011,2025-06-27 16:51:44.415
685ef650974cf6ed5d64e4d1,0,2025-06-27 16:51:36.717684,2025-06-27 16:51:44.899
685ef651974cf6ed5d64e4d2,0,2025-06-27 16:51:37.215978,2025-06-27 16:51:45.438
685ef651974cf6ed5d64e4d3,0,2025-06-27 16:51:37.717135,2025-06-27 16:51:45.949
685ef652974cf6ed5d64e4d4,0,2025-06-27 16:51:38.216133,2025-06-27 16:51:46.462
685ef652974cf6ed5d64e4d5,0,2025-06-27 16:51:38.727106,2025-06-27 16:51:46.907
685ef653974cf6ed5d64e4d6,0,2025-06-27 16:51:39.226029,2025-06-27 16:51:47.410
685ef653974cf6ed5d64e4d7,0,2025-06-27 16:51:39.727109,2025-06-27 16:51:47.997
685ef654974cf6ed5d64e4d8,0,2025-06-27 16:51:40.236152,2025-06-27 16:51:48.509
685ef654974cf6ed5d64e4d9,0,2025-06-27 16:51:40.737260,2025-06-27 16:51:48.922
685ef655974cf6ed5d64e4da,0,2025-06-27 16:51:41.235858,2025-06-27 16:51:49.405
685ef655974cf6ed5d64e4db,0,2025-06-27 16:51:41.737408,2025-06-27 16:51:49.943
685ef656974cf6ed5d64e4dc,0,2025-06-27 16:51:42.236006,2025-06-27 16:51:50.456
685ef656974cf6ed5d64e4dd,0,2025-06-27 16:51:42.746090,2025-06-27 16:51:50.970
685ef657974cf6ed5d64e4de,0,2025-06-27 16:51:43.246239,2025-06-27 16:51:51.414
685ef657974cf6ed5d64e4df,0,2025-06-27 16:51:43.746701,2025-06-27 16:51:51.916
685ef658974cf6ed5d64e4e0,0,2025-06-27 16:51:44.246061,2025-06-27 16:51:52.499
685ef658974cf6ed5d64e4e1,0,2025-06-27 16:51:44.746626,2025-06-27 16:51:52.917
685ef659974cf6ed5d64e4e2,0,2025-06-27 16:51:45.255661,2025-06-27 16:51:53.530
685ef65a974cf6ed5d64e4e3,44,2025-06-27 16:51:45.756046,2025-06-27 16:51:54.035
685ef65a974cf6ed5d64e4e4,239,2025-06-27 16:51:46.255984,2025-06-27 16:51:54.448
685ef65a974cf6ed5d64e4e5,426,2025-06-27 16:51:46.757547,2025-06-27 16:51:54.962
685ef65b974cf6ed5d64e4e6,584,2025-06-27 16:51:47.255783,2025-06-27 16:51:55.469
685ef65b974cf6ed5d64e4e7,606,2025-06-27 16:51:47.757049,2025-06-27 16:51:55.927
685ef65c974cf6ed5d64e4e8,623,2025-06-27 16:51:48.265950,2025-06-27 16:51:56.492
685ef65c974cf6ed5d64e4e9,613,2025-06-27 16:51:48.767548,2025-06-27 16:51:56.948
685ef65d974cf6ed5d64e4ea,616,2025-06-27 16:51:49.266106,2025-06-27 16:51:57.434
685ef65d974cf6ed5d64e4eb,613,2025-06-27 16:51:49.767143,2025-06-27 16:51:57.950
685ef65e974cf6ed5d64e4ec,623,2025-06-27 16:51:50.275986,2025-06-27 16:51:58.541
685ef65e974cf6ed5d64e4ed,616,2025-06-27 16:51:50.777094,2025-06-27 16:51:58.957
685ef65f974cf6ed5d64e4ee,607,2025-06-27 16:51:51.275907,2025-06-27 16:51:59.444
685ef65f974cf6ed5d64e4ef,612,2025-06-27 16:51:51.777192,2025-06-27 16:51:59.980
685ef660974cf6ed5d64e4f0,623,2025-06-27 16:51:52.275794,2025-06-27 16:52:00.444
685ef660974cf6ed5d64e4f1,609,2025-06-27 16:51:52.777261,2025-06-27 16:52:00.942
685ef661974cf6ed5d64e4f2,616,2025-06-27 16:51:53.286072,2025-06-27 16:52:01.516
685ef661974cf6ed5d64e4f3,620,2025-06-27 16:51:53.790330,2025-06-27 16:52:01.967
685ef662974cf6ed5d64e4f4,622,2025-06-27 16:51:54.285708,2025-06-27 16:52:02.539
685ef662974cf6ed5d64e4f5,628,2025-06-27 16:51:54.796860,2025-06-27 16:52:02.978
685ef663974cf6ed5d64e4f6,623,2025-06-27 16:51:55.295626,2025-06-27 16:52:03.467
685ef663974cf6ed5d64e4f7,620,2025-06-27 16:51:55.797225,2025-06-27 16:52:03.979
685ef664974cf6ed5d64e4f8,628,2025-06-27 16:51:56.306393,2025-06-27 16:52:04.491
685ef665974cf6ed5d64e4f9,628,2025-06-27 16:51:56.806988,2025-06-27 16:52:05.097
685ef665974cf6ed5d64e4fa,625,2025-06-27 16:51:57.295863,2025-06-27 16:52:05.465
685ef665974cf6ed5d64e4fb,620,2025-06-27 16:51:57.807198,2025-06-27 16:52:05.977
685ef666974cf6ed5d64e4fc,616,2025-06-27 16:51:58.306159,2025-06-27 16:52:06.528
685ef666974cf6ed5d64e4fd,631,2025-06-27 16:51:58.807628,2025-06-27 16:52:06.976
685ef667974cf6ed5d64e4fe,623,2025-06-27 16:51:59.320336,2025-06-27 16:52:07.556
685ef668974cf6ed5d64e4ff,626,2025-06-27 16:51:59.817768,2025-06-27 16:52:08.005
685ef668974cf6ed5d64e500,625,2025-06-27 16:52:00.315860,2025-06-27 16:52:08.578
685ef668974cf6ed5d64e501,616,2025-06-27 16:52:00.817162,2025-06-27 16:52:08.997
685ef669974cf6ed5d64e502,628,2025-06-27 16:52:01.325844,2025-06-27 16:52:09.518
685ef66a974cf6ed5d64e503,625,2025-06-27 16:52:01.827848,2025-06-27 16:52:10.010
685ef66a974cf6ed5d64e504,619,2025-06-27 16:52:02.325890,2025-06-27 16:52:10.526
685ef66a974cf6ed5d64e505,628,2025-06-27 16:52:02.827162,2025-06-27 16:52:10.998
685ef66b974cf6ed5d64e506,620,2025-06-27 16:52:03.336030,2025-06-27 16:52:11.515
685ef66c974cf6ed5d64e507,618,2025-06-27 16:52:03.826799,2025-06-27 16:52:12.063
685ef66c974cf6ed5d64e508,623,2025-06-27 16:52:04.340404,2025-06-27 16:52:12.569
685ef66d974cf6ed5d64e509,615,2025-06-27 16:52:04.836631,2025-06-27 16:52:13.007
685ef66d974cf6ed5d64e50a,623,2025-06-27 16:52:05.335795,2025-06-27 16:52:13.543
685ef66e974cf6ed5d64e50b,625,2025-06-27 16:52:05.846872,2025-06-27 16:52:14.106
685ef66e974cf6ed5d64e50c,625,2025-06-27 16:52:06.335732,2025-06-27 16:52:14.531
685ef66f974cf6ed5d64e50d,623,2025-06-27 16:52:06.847036,2025-06-27 16:52:15.134
685ef66f974cf6ed5d64e50e,625,2025-06-27 16:52:07.346073,2025-06-27 16:52:15.540
685ef670974cf6ed5d64e50f,613,2025-06-27 16:52:07.846669,2025-06-27 16:52:16.054
685ef670974cf6ed5d64e510,620,2025-06-27 16:52:08.345781,2025-06-27 16:52:16.564
685ef671974cf6ed5d64e511,616,2025-06-27 16:52:08.856600,2025-06-27 16:52:17.026
685ef671974cf6ed5d64e512,625,2025-06-27 16:52:09.359589,2025-06-27 16:52:17.589
685ef672974cf6ed5d64e513,618,2025-06-27 16:52:09.856835,2025-06-27 16:52:18.102
685ef672974cf6ed5d64e514,616,2025-06-27 16:52:10.355565,2025-06-27 16:52:18.575
685ef673974cf6ed5d64e515,783,2025-06-27 16:52:10.856699,2025-06-27 16:52:19.032
685ef673974cf6ed5d64e516,974,2025-06-27 16:52:11.355555,2025-06-27 16:52:19.525
685ef674974cf6ed5d64e517,1129,2025-06-27 16:52:11.866645,2025-06-27 16:52:20.152
685ef674974cf6ed5d64e518,1204,2025-06-27 16:52:12.365783,2025-06-27 16:52:20.662
685ef675974cf6ed5d64e519,1213,2025-06-27 16:52:12.867060,2025-06-27 16:52:21.069
685ef675974cf6ed5d64e51a,1207,2025-06-27 16:52:13.365615,2025-06-27 16:52:21.583
685ef676974cf6ed5d64e51b,1211,2025-06-27 16:52:13.876781,2025-06-27 16:52:22.093
685ef676974cf6ed5d64e51c,1223,2025-06-27 16:52:14.375440,2025-06-27 16:52:22.608
685ef677974cf6ed5d64e51d,1217,2025-06-27 16:52:15.095909,2025-06-27 16:52:23.280
685ef677974cf6ed5d64e51e,1229,2025-06-27 16:52:15.375850,2025-06-27 16:52:23.554
685ef678974cf6ed5d64e51f,1216,2025-06-27 16:52:15.876616,2025-06-27 16:52:24.058
685ef678974cf6ed5d64e520,1216,2025-06-27 16:52:16.375741,2025-06-27 16:52:24.559
685ef679974cf6ed5d64e521,1219,2025-06-27 16:52:16.876340,2025-06-27 16:52:25.047
685ef679974cf6ed5d64e522,1207,2025-06-27 16:52:17.385563,2025-06-27 16:52:25.677
685ef67a974cf6ed5d64e523,1223,2025-06-27 16:52:17.886848,2025-06-27 16:52:26.086
685ef67a974cf6ed5d64e524,1211,2025-06-27 16:52:18.385593,2025-06-27 16:52:26.558
685ef67b974cf6ed5d64e525,1222,2025-06-27 16:52:18.886945,2025-06-27 16:52:27.056
685ef67b974cf6ed5d64e526,1204,2025-06-27 16:52:19.395652,2025-06-27 16:52:27.583
685ef67c974cf6ed5d64e527,1208,2025-06-27 16:52:19.897298,2025-06-27 16:52:28.066
685ef67c974cf6ed5d64e528,1217,2025-06-27 16:52:20.395640,2025-06-27 16:52:28.648
685ef67d974cf6ed5d64e529,1222,2025-06-27 16:52:20.896283,2025-06-27 16:52:29.070
685ef67d974cf6ed5d64e52a,1222,2025-06-27 16:52:21.395436,2025-06-27 16:52:29.576
685ef67e974cf6ed5d64e52b,1207,2025-06-27 16:52:21.906957,2025-06-27 16:52:30.182
685ef67e974cf6ed5d64e52c,1235,2025-06-27 16:52:22.405599,2025-06-27 16:52:30.712
685ef67f974cf6ed5d64e52d,1211,2025-06-27 16:52:22.907065,2025-06-27 16:52:31.105
685ef67f974cf6ed5d64e52e,1200,2025-06-27 16:52:23.416025,2025-06-27 16:52:31.618
685ef680974cf6ed5d64e52f,1220,2025-06-27 16:52:23.906656,2025-06-27 16:52:32.130
685ef680974cf6ed5d64e530,1213,2025-06-27 16:52:24.417015,2025-06-27 16:52:32.640
685ef681974cf6ed5d64e531,1205,2025-06-27 16:52:24.917473,2025-06-27 16:52:33.087
685ef681974cf6ed5d64e532,1211,2025-06-27 16:52:25.415500,2025-06-27 16:52:33.584
685ef682974cf6ed5d64e533,1230,2025-06-27 16:52:25.916903,2025-06-27 16:52:34.180
685ef682974cf6ed5d64e534,1214,2025-06-27 16:52:26.425740,2025-06-27 16:52:34.608
685ef683974cf6ed5d64e535,1195,2025-06-27 16:52:26.926968,2025-06-27 16:52:35.119
685ef683974cf6ed5d64e536,1224,2025-06-27 16:52:27.425729,2025-06-27 16:52:35.716
685ef684974cf6ed5d64e537,1216,2025-06-27 16:52:27.928216,2025-06-27 16:52:36.111
685ef684974cf6ed5d64e538,1230,2025-06-27 16:52:28.425411,2025-06-27 16:52:36.637
685ef685974cf6ed5d64e539,1208,2025-06-27 16:52:28.937037,2025-06-27 16:52:37.106
685ef685974cf6ed5d64e53a,1224,2025-06-27 16:52:29.435784,2025-06-27 16:52:37.660
685ef686974cf6ed5d64e53b,1217,2025-06-27 16:52:29.937169,2025-06-27 16:52:38.105
685ef686974cf6ed5d64e53c,1217,2025-06-27 16:52:30.435955,2025-06-27 16:52:38.907
685ef687974cf6ed5d64e53d,1224,2025-06-27 16:52:30.937565,2025-06-27 16:52:39.196
685ef687974cf6ed5d64e53e,1213,2025-06-27 16:52:31.436102,2025-06-27 16:52:39.613
685ef688974cf6ed5d64e53f,1197,2025-06-27 16:52:31.946953,2025-06-27 16:52:40.220
685ef688974cf6ed5d64e540,1223,2025-06-27 16:52:32.445660,2025-06-27 16:52:40.733
685ef689974cf6ed5d64e541,1123,2025-06-27 16:52:32.945845,2025-06-27 16:52:41.244
685ef689974cf6ed5d64e542,931,2025-06-27 16:52:33.455508,2025-06-27 16:52:41.655
685ef68a974cf6ed5d64e543,766,2025-06-27 16:52:33.955606,2025-06-27 16:52:42.125
685ef68a974cf6ed5d64e544,582,2025-06-27 16:52:34.456632,2025-06-27 16:52:42.678
685ef68b974cf6ed5d64e545,398,2025-06-27 16:52:34.955513,2025-06-27 16:52:43.126
685ef68b974cf6ed5d64e546,217,2025-06-27 16:52:35.456654,2025-06-27 16:52:43.625
685ef68c974cf6ed5d64e547,77,2025-06-27 16:52:35.955669,2025-06-27 16:52:44.125
685ef68c974cf6ed5d64e548,15,2025-06-27 16:52:36.467265,2025-06-27 16:52:44.650
685ef68d974cf6ed5d64e549,0,2025-06-27 16:52:36.965684,2025-06-27 16:52:45.245
685ef68d974cf6ed5d64e54a,0,2025-06-27 16:52:37.466959,2025-06-27 16:52:45.750
685ef68e974cf6ed5d64e54b,0,2025-06-27 16:52:37.965655,2025-06-27 16:52:46.161
685ef68e974cf6ed5d64e54c,0,2025-06-27 16:52:38.476575,2025-06-27 16:52:46.646
685ef68f974cf6ed5d64e54d,0,2025-06-27 16:52:38.975491,2025-06-27 16:52:47.146
685ef68f974cf6ed5d64e54e,0,2025-06-27 16:52:39.476958,2025-06-27 16:52:47.650
685ef690974cf6ed5d64e54f,0,2025-06-27 16:52:39.975315,2025-06-27 16:52:48.209
685ef690974cf6ed5d64e550,0,2025-06-27 16:52:40.477018,2025-06-27 16:52:48.720
685ef691974cf6ed5d64e551,0,2025-06-27 16:52:40.985636,2025-06-27 16:52:49.233
685ef691974cf6ed5d64e552,0,2025-06-27 16:52:41.487430,2025-06-27 16:52:49.656
685ef692974cf6ed5d64e553,0,2025-06-27 16:52:41.985696,2025-06-27 16:52:50.255
685ef692974cf6ed5d64e554,0,2025-06-27 16:52:42.486679,2025-06-27 16:52:50.768
685ef693974cf6ed5d64e555,0,2025-06-27 16:52:42.995548,2025-06-27 16:52:51.280
685ef693974cf6ed5d64e556,0,2025-06-27 16:52:43.495833,2025-06-27 16:52:51.791
685ef694974cf6ed5d64e557,0,2025-06-27 16:52:43.995954,2025-06-27 16:52:52.201
685ef694974cf6ed5d64e558,0,2025-06-27 16:52:44.496181,2025-06-27 16:52:52.713
685ef695974cf6ed5d64e559,0,2025-06-27 16:52:45.006281,2025-06-27 16:52:53.225
685ef695974cf6ed5d64e55a,0,2025-06-27 16:52:45.505834,2025-06-27 16:52:53.735
685ef696974cf6ed5d64e55b,0,2025-06-27 16:52:46.006371,2025-06-27 16:52:54.250
685ef696974cf6ed5d64e55c,0,2025-06-27 16:52:46.505512,2025-06-27 16:52:54.764
685ef697974cf6ed5d64e55d,0,2025-06-27 16:52:47.007372,2025-06-27 16:52:55.187
685ef697974cf6ed5d64e55e,0,2025-06-27 16:52:47.505868,2025-06-27 16:52:55.785
685ef698974cf6ed5d64e55f,0,2025-06-27 16:52:48.017388,2025-06-27 16:52:56.257
685ef698974cf6ed5d64e560,0,2025-06-27 16:52:48.515480,2025-06-27 16:52:56.809
685ef699974cf6ed5d64e561,0,2025-06-27 16:52:49.016736,2025-06-27 16:52:57.198
685ef699974cf6ed5d64e562,0,2025-06-27 16:52:49.515555,2025-06-27 16:52:57.695
685ef69a974cf6ed5d64e563,0,2025-06-27 16:52:50.016707,2025-06-27 16:52:58.244
685ef69a974cf6ed5d64e564,0,2025-06-27 16:52:50.516005,2025-06-27 16:52:58.759
685ef69b974cf6ed5d64e565,0,2025-06-27 16:52:51.016632,2025-06-27 16:52:59.201
685ef69b974cf6ed5d64e566,0,2025-06-27 16:52:51.525841,2025-06-27 16:52:59.705
685ef69c974cf6ed5d64e567,0,2025-06-27 16:52:52.026807,2025-06-27 16:53:00.196
685ef69c974cf6ed5d64e568,0,2025-06-27 16:52:52.525747,2025-06-27 16:53:00.792
685ef69d974cf6ed5d64e569,0,2025-06-27 16:52:53.036809,2025-06-27 16:53:01.317
685ef69d974cf6ed5d64e56a,0,2025-06-27 16:52:53.535696,2025-06-27 16:53:01.792
685ef69e974cf6ed5d64e56b,0,2025-06-27 16:52:54.036721,2025-06-27 16:53:02.237
685ef69e974cf6ed5d64e56c,0,2025-06-27 16:52:54.535648,2025-06-27 16:53:02.749
685ef69f974cf6ed5d64e56d,0,2025-06-27 16:52:55.036698,2025-06-27 16:53:03.260
685ef69f974cf6ed5d64e56e,0,2025-06-27 16:52:55.545467,2025-06-27 16:53:03.773
685ef6a0974cf6ed5d64e56f,0,2025-06-27 16:52:56.046844,2025-06-27 16:53:04.284
685ef6a0974cf6ed5d64e570,0,2025-06-27 16:52:56.545382,2025-06-27 16:53:04.797
685ef6a1974cf6ed5d64e571,0,2025-06-27 16:52:57.047100,2025-06-27 16:53:05.217
685ef6a1974cf6ed5d64e572,0,2025-06-27 16:52:57.555655,2025-06-27 16:53:05.820
685ef6a2974cf6ed5d64e573,0,2025-06-27 16:52:58.057027,2025-06-27 16:53:06.544
685ef6a2974cf6ed5d64e574,0,2025-06-27 16:52:58.555630,2025-06-27 16:53:06.799
685ef6a3974cf6ed5d64e575,0,2025-06-27 16:52:59.056599,2025-06-27 16:53:07.241
685ef6a3974cf6ed5d64e576,0,2025-06-27 16:52:59.555384,2025-06-27 16:53:07.768
